"Study_No" "No of arms" "Study_year" "Drug" "Dose_range" "No_randomised" "Responders" "Dropouts_total" "Dropouts_sideeffects" "N compimputed" "Mean" "SD" "hayasaka_ddd" "ddd" "jakubovski_ddd" "Dose_delivered_mean" "type" "logRR" "selogRR" "logRRdrop" "selogRRdrop" "logRRdropAE" "selogRRdropAE" "exc" "excdrop" "excdropAE"
"1012" 442 4 NA "sertraline" "Licensed" 24 NA 10 NA NA NA NA 41 40 17 100 "cc" NA NA 0.185403223331363 0.36191560616103 NA NA TRUE FALSE TRUE
"1015" 443 4 NA "sertraline" "Licensed" 95 38 36 10 90 -10.6 8.6 20.5 20 8.5 50 "cc" 0 NA 0 NA 0 NA FALSE FALSE FALSE
"1016" 443 4 NA "sertraline" "Licensed" 92 34 45 15 89 -9.8 8.9 41 40 17 100 "cc" -0.079137320558724 0.185288081572187 0.25523186586571 0.169127522872935 0.437553422659665 0.381144048438122 FALSE FALSE FALSE
"1019" 444 4 NA "sertraline" "Licensed" 33 NA 10 NA NA NA NA 20.5 20 8.5 50 "cc" 0 NA 0 NA 0 NA TRUE FALSE TRUE
"1020" 444 4 NA "sertraline" "Licensed" 35 NA 10 NA NA NA NA 41 40 17 100 "cc" NA NA -0.0588405000229336 0.37566679534601 NA NA TRUE FALSE TRUE
"1094" 478 3 NA "venlafaxine" "Licensed" 76 28 19 9 72 -10.92 6.63 20.25 15 15 75 "cc" 0 NA 0 NA 0 NA FALSE FALSE FALSE
"1095" 478 3 NA "venlafaxine" "Licensed" 82 36 20 8 77 -11.83 9.77 54 40 40 200 "cc" 0.175328521302984 0.195292208764205 -0.0246926125903715 0.2779902197188 -0.193768942634305 0.45908397317163 FALSE FALSE FALSE
"1097" 479 4 NA "venlafaxine" "Licensed" 83 48 17 5 82 -15.59 10.72 20.25 15 15 75 "cc" 0 NA 0 NA 0 NA FALSE FALSE FALSE
"1099" 479 4 NA "paroxetine" "Licensed" 81 35 28 7 80 -11.26 10.55 23.6 20 20 20 "cc" -0.291461496294318 0.158148316846345 0.523382619243147 0.264847018753507 0.360863689745372 0.564325500995403 FALSE FALSE FALSE
"1098" 479 4 NA "venlafaxine" "Licensed" 82 41 29 10 75 -14.63 10.62 40.5 30 30 150 "cc" -0.145507583671238 0.144845650654303 0.546203846462603 0.262798351041536 0.70526854109229 0.525125399573946 FALSE FALSE FALSE
"1109" 484 2 1994 "fluoxetine" "Licensed" 34 17 12 7 34 17.39999962 11.6 40 40 40 40 "cc" 0 NA 0 NA 0 NA FALSE FALSE FALSE
"1110" 484 2 1994 "venlafaxine" "Licensed" 34 24 6 3 33 11 10.3 54 40 40 200 "cc" 0.34484048629173 0.204124145231932 -0.693147180559945 0.437237316097603 -0.847297860387204 0.646039431287837 FALSE FALSE FALSE
"1124" 491 2 1997 "fluoxetine" "Licensed" 170 58 46 24 NA NA NA 20 20 20 20 "cc" 0 NA 0 NA 0 NA FALSE FALSE FALSE
"1125" 491 2 1997 "venlafaxine" "Licensed" 171 67 47 36 NA NA NA 20.25 15 15 75 "cc" 0.138384489392149 0.142956099160275 0.0156410857685655 0.176876849875592 0.399599988655766 0.240237670415973 FALSE FALSE FALSE
"1127" 492 2 1998 "venlafaxine" "Licensed" 77 48 18 NA 59 8.98 8.09 40.5 30 30 150 "cc" 0 NA 0 NA 0 NA FALSE FALSE TRUE
"1126" 492 2 1998 "fluvoxamine" "Licensed" 34 14 13 NA 21 10.47 11.09 56 40 40 200 "cc" -0.41469878405511 0.223300530830111 0.492022496802895 0.300133061800491 NA NA FALSE FALSE TRUE
"1131" 494 2 1998 "venlafaxine" "Licensed" 183 130 47 22 175 -14.7 7.6 20.25 15 15 75 "cc" 0 NA 0 NA 0 NA FALSE FALSE FALSE
"1130" 494 2 1998 "paroxetine" "Licensed" 178 117 52 29 161 -14.1 7.6 23.6 20 20 20 "cc" -0.0776579131084905 0.0718112653899749 0.128798719420705 0.171536895661089 0.303955979177494 0.26240206872818 FALSE FALSE FALSE
"1134" 496 4 1998 "venlafaxine" "Licensed" 85 42 NA 24 83 13.69 7.47 20.25 15 15 75 "cc" 0 NA 0 NA 0 NA FALSE TRUE FALSE
"1135" 496 4 1998 "venlafaxine" "Licensed" 90 48 NA 19 89 14.99 7.45 40.5 30 30 150 "cc" 0.076372978784574 0.147536572243607 NA NA -0.290773265021454 0.26724974952387 FALSE TRUE FALSE
"1136" 496 4 1998 "venlafaxine" "Licensed" 83 49 NA 26 81 13.16 7.47 54 40 40 200 "cc" 0.177961328520977 0.142845330415077 NA NA 0.103853356367255 0.237308462712074 FALSE TRUE FALSE
"1141" 498 4 1998 "venlafaxine" "Licensed" 89 33 39 15 77 -11.1 9.76 20.25 15 15 75 "cc" 0 NA 0 NA 0 NA FALSE FALSE FALSE
"1142" 498 4 1998 "venlafaxine" "Licensed" 89 42 44 21 79 -11.9 10.12 60.75 45 45 225 "cc" 0.241162056816888 0.177878171792366 0.120627987788615 0.160923547860277 0.336472236621213 0.303007927575096 FALSE FALSE FALSE
"1160" 505 2 NA "venlafaxine" "Licensed" 58 43 10 2 NA NA NA 20.25 15 15 75 "cc" 0 NA 0 NA 0 NA FALSE FALSE FALSE
"1159" 505 2 NA "paroxetine" "Licensed" 56 29 10 3 NA NA NA 23.6 20 20 20 "cc" -0.358812965895818 0.150466110492331 0.03509131981127 0.406080629718425 0.440556427919435 0.893439875518127 FALSE FALSE FALSE
"1206" 524 4 NA "vilazodone" "Low" 120 53 NA NA 120 13 7.52 20 20 20 10 "cc" 0 NA 0 NA 0 NA FALSE TRUE TRUE
"1208" 524 4 NA "citalopram" "Licensed" 117 53 NA NA 115 12.3 7.52 20 20 1.2 20 "cc" 0.02531780798429 0.144414359314654 NA NA NA NA FALSE TRUE TRUE
"1207" 524 4 NA "vilazodone" "Licensed" 123 56 NA NA 121 12.6 7.52 40 40 40 20 "cc" 0.0303671645926559 0.142343432413647 NA NA NA NA FALSE TRUE TRUE
"1213" 526 4 NA "vilazodone" "Low" 133 70 28 4 133 11.7 7.52 20 20 20 10 "cc" 0 NA 0 NA 0 NA FALSE FALSE FALSE
"1214" 526 4 NA "vilazodone" "Licensed" 132 63 42 4 132 12.6 7.52 40 40 40 20 "cc" -0.0978133100224434 0.122736203259231 0.413012313743547 0.210782482563354 0.0075472056353829 0.696351524326443 FALSE FALSE FALSE
"1218" 528 4 2013 "vilazodone" "Low" 292 155 93 20 288 -16.46 9.96 34 34 34 17 "cc" 0 NA 0 NA 0 NA FALSE FALSE FALSE
"1220" 528 4 2013 "citalopram" "Licensed" 289 151 89 17 280 -16.5 9.96 40 40 2.4 40 "cc" -0.0158181659484727 0.0786718775218558 -0.0336360092652665 0.122897429108666 -0.152191815341925 0.31927834919559 FALSE FALSE FALSE
"1219" 528 4 2013 "vilazodone" "Licensed" 291 164 102 25 284 -17.35 9.96 60 60 60 30 "cc" 0.0598718460017409 0.0754194287153549 0.0958038552278043 0.117027885948544 0.226574086410999 0.288338197866524 FALSE FALSE FALSE
"1226" 530 4 2007 "vortioxetine" "Licensed" 101 69 19 7 100 -17.57 9.2 20 20 20 10 "cc" 0 NA 0 NA 0 NA FALSE FALSE FALSE
"1227" 530 4 2007 "venlafaxine" "Licensed" 114 81 20 16 111 -17.32 9.27 60.75 45 45 225 "cc" 0.0392647185219432 0.0903632265468801 -0.0697846371656855 0.289756206186851 0.705600641631232 0.432069696847131 FALSE FALSE FALSE
"1247" 536 4 2011 "vortioxetine" "Licensed" 152 85 35 10 149 -17.23 9.64 30 30 30 15 "cc" 0 NA 0 NA 0 NA FALSE FALSE FALSE
"1248" 536 4 2011 "vortioxetine" "Licensed" 151 93 26 17 151 -18.79 9.58 40 40 40 20 "cc" 0.0965489206942915 0.0965190661459357 -0.29065083943658 0.232016169928422 0.537228935093523 0.38160459311577 FALSE FALSE FALSE
"1251" 537 3 2012 "vortioxetine" "Licensed" 155 52 31 9 124 -12.96 9.26 20 20 20 10 "cc" 0 NA 0 NA 0 NA FALSE FALSE FALSE
"1252" 537 3 2012 "vortioxetine" "Licensed" 150 58 28 7 122 -14.41 9.33 40 40 40 20 "cc" 0.141989114787983 0.152819727035555 -0.0689928714869514 0.234209458947589 -0.218524605457915 0.49076468332426 FALSE FALSE FALSE
"1254" 538 4 2012 "vortioxetine" "Licensed" 147 64 34 14 113 -14.3 9.46 30 30 30 15 "cc" 0 NA 0 NA 0 NA FALSE FALSE FALSE
"1255" 538 4 2012 "vortioxetine" "Licensed" 154 65 41 14 112 -15.57 9.31 40 40 40 20 "cc" -0.0310158290989276 0.133091651889491 0.140691526453253 0.201260480537982 -0.0465200156348928 0.359945711566621 FALSE FALSE FALSE
"1258" 539 3 2012 "vortioxetine" "Licensed" 157 54 26 8 123 -13.66 11.8 20 20 20 10 "cc" 0 NA 0 NA 0 NA FALSE FALSE FALSE
"1259" 539 3 2012 "vortioxetine" "Licensed" 152 53 31 12 113 -13.36 11.55 30 30 30 15 "cc" 0.0136731514898791 0.156326801690583 0.208255950965696 0.240356462067601 0.437830392610196 0.442023708881458 FALSE FALSE FALSE
"1265" 541 4 2012 "vortioxetine" "Licensed" 150 80 18 9 147 -15.68 9.59 20 20 20 10 "cc" 0 NA 0 NA 0 NA FALSE FALSE FALSE
"1266" 541 4 2012 "vortioxetine" "Licensed" 154 76 22 9 149 -15.82 9.59 40 40 40 20 "cc" -0.0776106027049239 0.111793208991731 0.174353387144778 0.296394884992855 -0.0263173083173734 0.457233035838454 FALSE FALSE FALSE
"1268" 542 3 2013 "vortioxetine" "Licensed" 197 92 24 7 174 -15.56 8.31 20 20 20 10 "cc" 0 NA 0 NA 0 NA FALSE FALSE FALSE
"1269" 542 3 2013 "vortioxetine" "Licensed" 207 120 29 11 181 -17.55 8.34 40 40 40 20 "cc" 0.216188101205625 0.0964149290532789 0.139726935111148 0.257375922108072 0.402470059215677 0.473137584387309 FALSE FALSE FALSE
"1270" 543 2 2013 "vortioxetine" "Licensed" 213 139 38 14 209 -19.36 10.12 20 20 20 10 "cc" 0 NA 0 NA 0 NA FALSE FALSE FALSE
"1271" 543 2 2013 "venlafaxine" "Licensed" 230 132 62 32 215 -18.16 9.97 40.5 30 30 150 "cc" -0.128459153758091 0.0756791940520407 0.412761082104936 0.182762578128131 0.749891429970698 0.305999852386997 FALSE FALSE FALSE
